UserID,SignupDate,EmailVerifiedDate,AppInstalledDate,FirstLoginDate,FirstValueDate,TTFV_Hours,SignupWeek
831,2024-03-24,2024-03-24 11:00:00,2024-03-25 02:00:00,2024-03-25 14:00:00,2024-03-27 07:00:00,79.0,2024-03-18
832,2024-02-16,2024-02-16 14:00:00,2024-02-16 18:00:00,2024-02-17 13:00:00,2024-02-18 18:00:00,66.0,2024-02-12
833,2024-05-04,2024-05-05 00:00:00,,,,,2024-04-29
834,2024-02-24,2024-02-24 05:00:00,,,,,2024-02-19
835,2024-03-31,2024-03-31 01:00:00,2024-03-31 19:00:00,2024-04-01 13:00:00,,,2024-03-25
836,2024-03-07,,,,,,2024-03-04
837,2024-03-28,2024-03-28 19:00:00,2024-03-30 10:00:00,2024-03-31 10:00:00,2024-04-02 16:00:00,136.0,2024-03-25
838,2024-03-12,2024-03-12 10:00:00,2024-03-12 21:00:00,2024-03-13 04:00:00,2024-03-14 23:00:00,71.0,2024-03-11
839,2024-06-01,2024-06-01 08:00:00,2024-06-02 10:00:00,2024-06-03 05:00:00,2024-06-04 13:00:00,85.0,2024-05-27
840,2024-06-28,2024-06-28 16:00:00,,,,,2024-06-24
841,2024-03-11,2024-03-11 18:00:00,2024-03-13 13:00:00,2024-03-14 11:00:00,2024-03-16 07:00:00,127.0,2024-03-11
842,2024-05-22,2024-05-22 09:00:00,2024-05-23 18:00:00,2024-05-24 18:00:00,2024-05-27 09:00:00,129.0,2024-05-20
843,2024-01-03,2024-01-03 15:00:00,2024-01-04 03:00:00,2024-01-05 03:00:00,,,2024-01-01
844,2024-05-12,2024-05-12 12:00:00,2024-05-13 00:00:00,2024-05-13 05:00:00,2024-05-16 03:00:00,99.0,2024-05-06
845,2024-02-18,2024-02-18 16:00:00,2024-02-19 05:00:00,2024-02-19 23:00:00,,,2024-02-12
846,2024-01-22,2024-01-22 21:00:00,2024-01-23 02:00:00,,,,2024-01-22
847,2024-03-02,2024-03-02 17:00:00,2024-03-02 21:00:00,2024-03-03 00:00:00,2024-03-03 07:00:00,31.0,2024-02-26
848,2024-04-14,2024-04-14 01:00:00,2024-04-15 05:00:00,,,,2024-04-08
849,2024-05-05,2024-05-05 05:00:00,2024-05-06 23:00:00,,,,2024-04-29
850,2024-05-22,2024-05-22 08:00:00,,,,,2024-05-20
851,2024-03-02,2024-03-02 03:00:00,2024-03-04 02:00:00,2024-03-04 07:00:00,2024-03-04 09:00:00,57.0,2024-02-26
852,2024-06-25,2024-06-25 07:00:00,2024-06-26 17:00:00,2024-06-27 08:00:00,2024-06-29 08:00:00,104.0,2024-06-24
853,2024-05-01,2024-05-01 02:00:00,2024-05-02 19:00:00,,,,2024-04-29
854,2024-06-14,2024-06-14 21:00:00,,,,,2024-06-10
855,2024-05-05,2024-05-05 22:00:00,2024-05-07 15:00:00,2024-05-08 07:00:00,,,2024-04-29
856,2024-04-24,2024-04-24 22:00:00,2024-04-26 07:00:00,2024-04-26 08:00:00,,,2024-04-22
857,2024-01-05,2024-01-05 01:00:00,2024-01-06 13:00:00,2024-01-07 07:00:00,2024-01-09 12:00:00,108.0,2024-01-01
858,2024-01-24,2024-01-24 01:00:00,2024-01-24 04:00:00,2024-01-24 21:00:00,,,2024-01-22
859,2024-03-16,2024-03-17 00:00:00,,,,,2024-03-11
860,2024-02-26,2024-02-26 09:00:00,2024-02-27 21:00:00,2024-02-28 07:00:00,2024-02-28 10:00:00,58.0,2024-02-26
861,2024-04-13,2024-04-13 17:00:00,2024-04-15 15:00:00,2024-04-16 13:00:00,,,2024-04-08
862,2024-06-26,2024-06-26 14:00:00,2024-06-27 03:00:00,2024-06-27 07:00:00,,,2024-06-24
863,2024-03-03,2024-03-03 04:00:00,2024-03-04 15:00:00,2024-03-04 20:00:00,,,2024-02-26
864,2024-03-19,2024-03-19 08:00:00,,,,,2024-03-18
865,2024-06-18,2024-06-18 07:00:00,2024-06-20 00:00:00,2024-06-20 17:00:00,2024-06-22 02:00:00,98.0,2024-06-17
866,2024-05-28,2024-05-28 12:00:00,2024-05-29 07:00:00,,,,2024-05-27
867,2024-04-04,2024-04-04 13:00:00,2024-04-04 20:00:00,2024-04-05 08:00:00,2024-04-07 12:00:00,84.0,2024-04-01
868,2024-05-01,2024-05-01 15:00:00,2024-05-03 05:00:00,2024-05-03 13:00:00,2024-05-04 18:00:00,90.0,2024-04-29
869,2024-05-21,2024-05-21 10:00:00,2024-05-23 07:00:00,2024-05-23 10:00:00,2024-05-23 15:00:00,63.0,2024-05-20
870,2024-05-15,,,,,,2024-05-13
871,2024-03-29,2024-03-29 03:00:00,2024-03-30 06:00:00,2024-03-30 19:00:00,,,2024-03-25
872,2024-04-18,2024-04-18 13:00:00,2024-04-20 02:00:00,,,,2024-04-15
873,2024-05-20,2024-05-20 16:00:00,2024-05-20 21:00:00,,,,2024-05-20
874,2024-03-25,2024-03-25 21:00:00,2024-03-25 23:00:00,2024-03-26 22:00:00,2024-03-27 20:00:00,68.0,2024-03-25
875,2024-03-31,2024-03-31 03:00:00,,,,,2024-03-25
876,2024-06-28,2024-06-28 16:00:00,2024-06-29 21:00:00,2024-06-30 18:00:00,2024-07-02 13:00:00,109.0,2024-06-24
877,2024-04-26,2024-04-26 19:00:00,2024-04-27 03:00:00,,,,2024-04-22
878,2024-03-10,2024-03-10 17:00:00,2024-03-10 21:00:00,,,,2024-03-04
879,2024-03-19,2024-03-19 08:00:00,,,,,2024-03-18
880,2024-03-05,2024-03-05 07:00:00,2024-03-07 05:00:00,2024-03-08 00:00:00,2024-03-10 13:00:00,133.0,2024-03-04
881,2024-02-29,2024-02-29 09:00:00,2024-02-29 13:00:00,2024-02-29 16:00:00,,,2024-02-26
882,2024-01-31,2024-01-31 22:00:00,2024-02-01 17:00:00,,,,2024-01-29
883,2024-02-19,,,,,,2024-02-19
884,2024-03-21,2024-03-21 18:00:00,,,,,2024-03-18
885,2024-01-31,2024-01-31 19:00:00,,,,,2024-01-29
886,2024-05-17,2024-05-17 22:00:00,2024-05-18 02:00:00,2024-05-18 08:00:00,2024-05-20 01:00:00,73.0,2024-05-13
887,2024-06-25,2024-06-25 01:00:00,2024-06-25 16:00:00,,,,2024-06-24
888,2024-02-17,2024-02-17 19:00:00,2024-02-18 06:00:00,,,,2024-02-12
889,2024-02-19,2024-02-19 23:00:00,2024-02-21 02:00:00,2024-02-21 05:00:00,2024-02-22 20:00:00,92.0,2024-02-19
890,2024-02-25,2024-02-25 06:00:00,,,,,2024-02-19
891,2024-05-03,2024-05-03 19:00:00,2024-05-04 12:00:00,,,,2024-04-29
892,2024-03-11,2024-03-11 19:00:00,2024-03-12 21:00:00,2024-03-13 19:00:00,2024-03-16 17:00:00,137.0,2024-03-11
893,2024-05-30,2024-05-30 11:00:00,2024-05-31 13:00:00,2024-06-01 13:00:00,,,2024-05-27
894,2024-05-14,2024-05-14 05:00:00,2024-05-16 03:00:00,2024-05-17 03:00:00,,,2024-05-13
895,2024-06-01,2024-06-01 03:00:00,2024-06-02 13:00:00,,,,2024-05-27
896,2024-03-13,2024-03-14 00:00:00,2024-03-15 00:00:00,2024-03-15 02:00:00,2024-03-15 15:00:00,63.0,2024-03-11
897,2024-01-26,2024-01-26 14:00:00,2024-01-27 06:00:00,2024-01-27 09:00:00,2024-01-29 05:00:00,77.0,2024-01-22
898,2024-02-19,2024-02-19 20:00:00,,,,,2024-02-19
899,2024-03-16,2024-03-16 20:00:00,,,,,2024-03-11
900,2024-02-28,2024-02-28 20:00:00,,,,,2024-02-26
901,2024-04-02,2024-04-02 13:00:00,,,,,2024-04-01
902,2024-02-15,,,,,,2024-02-12
903,2024-03-18,2024-03-18 11:00:00,,,,,2024-03-18
904,2024-01-04,2024-01-04 01:00:00,2024-01-05 19:00:00,2024-01-06 04:00:00,2024-01-08 14:00:00,110.0,2024-01-01
905,2024-06-30,2024-06-30 16:00:00,2024-07-01 08:00:00,,,,2024-06-24
906,2024-05-16,2024-05-16 12:00:00,,,,,2024-05-13
907,2024-02-02,,,,,,2024-01-29
908,2024-03-11,,,,,,2024-03-11
909,2024-01-12,,,,,,2024-01-08
910,2024-01-14,2024-01-14 18:00:00,,,,,2024-01-08
911,2024-05-21,2024-05-21 13:00:00,2024-05-22 18:00:00,2024-05-23 00:00:00,,,2024-05-20
912,2024-03-15,2024-03-15 22:00:00,2024-03-17 13:00:00,2024-03-18 11:00:00,2024-03-20 12:00:00,132.0,2024-03-11
913,2024-06-27,2024-06-27 03:00:00,,,,,2024-06-24
914,2024-02-02,2024-02-02 20:00:00,2024-02-03 16:00:00,2024-02-04 00:00:00,2024-02-04 10:00:00,58.0,2024-01-29
915,2024-06-12,,,,,,2024-06-10
916,2024-05-05,2024-05-05 03:00:00,2024-05-05 22:00:00,2024-05-06 03:00:00,2024-05-08 04:00:00,76.0,2024-04-29
917,2024-01-27,2024-01-27 23:00:00,2024-01-29 17:00:00,2024-01-29 22:00:00,2024-02-01 00:00:00,120.0,2024-01-22
918,2024-01-04,2024-01-04 11:00:00,2024-01-05 12:00:00,2024-01-05 16:00:00,2024-01-06 04:00:00,52.0,2024-01-01
919,2024-05-26,2024-05-26 01:00:00,2024-05-26 22:00:00,,,,2024-05-20
920,2024-03-13,,,,,,2024-03-11
921,2024-04-30,2024-04-30 15:00:00,,,,,2024-04-29
922,2024-05-02,2024-05-02 12:00:00,2024-05-03 07:00:00,,,,2024-04-29
923,2024-04-22,,,,,,2024-04-22
924,2024-03-28,,,,,,2024-03-25
925,2024-02-17,2024-02-17 04:00:00,2024-02-17 14:00:00,,,,2024-02-12
926,2024-01-14,2024-01-14 03:00:00,2024-01-14 16:00:00,2024-01-15 06:00:00,,,2024-01-08
927,2024-03-05,2024-03-05 15:00:00,2024-03-07 04:00:00,,,,2024-03-04
928,2024-05-02,2024-05-02 18:00:00,2024-05-04 04:00:00,2024-05-04 18:00:00,2024-05-05 08:00:00,80.0,2024-04-29
929,2024-01-30,2024-01-30 01:00:00,2024-01-30 08:00:00,,,,2024-01-29
930,2024-01-17,2024-01-17 12:00:00,,,,,2024-01-15
931,2024-04-12,2024-04-12 18:00:00,2024-04-13 01:00:00,2024-04-13 21:00:00,2024-04-15 15:00:00,87.0,2024-04-08
932,2024-05-05,2024-05-05 13:00:00,2024-05-05 15:00:00,2024-05-06 01:00:00,,,2024-04-29
933,2024-01-19,,,,,,2024-01-15
934,2024-05-27,2024-05-27 14:00:00,2024-05-28 16:00:00,,,,2024-05-27
935,2024-06-10,2024-06-10 03:00:00,2024-06-12 03:00:00,2024-06-12 21:00:00,2024-06-14 05:00:00,101.0,2024-06-10
936,2024-06-24,2024-06-24 19:00:00,2024-06-26 06:00:00,,,,2024-06-24
937,2024-01-14,2024-01-14 06:00:00,2024-01-16 03:00:00,2024-01-16 16:00:00,,,2024-01-08
938,2024-02-08,2024-02-08 06:00:00,2024-02-08 16:00:00,,,,2024-02-05
939,2024-02-08,2024-02-08 09:00:00,2024-02-09 06:00:00,2024-02-09 15:00:00,,,2024-02-05
940,2024-05-24,2024-05-24 16:00:00,2024-05-25 03:00:00,,,,2024-05-20
941,2024-03-18,2024-03-18 03:00:00,2024-03-18 15:00:00,2024-03-19 05:00:00,2024-03-20 17:00:00,65.0,2024-03-18
942,2024-01-22,2024-01-22 14:00:00,,,,,2024-01-22
943,2024-03-04,2024-03-04 10:00:00,2024-03-05 18:00:00,2024-03-05 21:00:00,2024-03-07 20:00:00,92.0,2024-03-04
944,2024-01-31,,,,,,2024-01-29
945,2024-05-22,2024-05-22 09:00:00,2024-05-23 02:00:00,2024-05-24 02:00:00,2024-05-26 18:00:00,114.0,2024-05-20
946,2024-04-16,2024-04-16 20:00:00,2024-04-18 13:00:00,,,,2024-04-15
947,2024-06-04,2024-06-04 07:00:00,2024-06-05 14:00:00,,,,2024-06-03
948,2024-06-01,2024-06-01 04:00:00,2024-06-01 14:00:00,2024-06-02 00:00:00,2024-06-02 01:00:00,25.0,2024-05-27
949,2024-06-07,2024-06-07 13:00:00,,,,,2024-06-03
950,2024-02-27,2024-02-27 11:00:00,2024-02-29 04:00:00,,,,2024-02-26
951,2024-05-13,2024-05-13 13:00:00,,,,,2024-05-13
952,2024-04-07,2024-04-07 11:00:00,2024-04-08 17:00:00,2024-04-09 04:00:00,,,2024-04-01
953,2024-04-25,2024-04-25 14:00:00,2024-04-27 09:00:00,,,,2024-04-22
954,2024-04-23,2024-04-23 20:00:00,,,,,2024-04-22
955,2024-03-17,2024-03-17 05:00:00,,,,,2024-03-11
956,2024-05-30,2024-05-30 10:00:00,2024-05-31 08:00:00,2024-06-01 04:00:00,2024-06-02 06:00:00,78.0,2024-05-27
957,2024-04-19,2024-04-19 16:00:00,,,,,2024-04-15
958,2024-03-19,2024-03-19 11:00:00,2024-03-20 00:00:00,2024-03-20 13:00:00,2024-03-22 06:00:00,78.0,2024-03-18
959,2024-05-25,,,,,,2024-05-20
960,2024-06-07,2024-06-07 10:00:00,2024-06-09 08:00:00,,,,2024-06-03
961,2024-01-16,2024-01-16 21:00:00,,,,,2024-01-15
962,2024-06-05,2024-06-05 16:00:00,2024-06-07 06:00:00,,,,2024-06-03
963,2024-01-26,2024-01-26 08:00:00,,,,,2024-01-22
964,2024-02-23,2024-02-23 11:00:00,2024-02-24 13:00:00,2024-02-24 22:00:00,,,2024-02-19
965,2024-06-09,2024-06-09 13:00:00,2024-06-10 14:00:00,,,,2024-06-03
966,2024-02-24,2024-02-24 04:00:00,,,,,2024-02-19
967,2024-03-08,2024-03-08 19:00:00,2024-03-09 09:00:00,2024-03-10 04:00:00,,,2024-03-04
968,2024-06-18,2024-06-18 18:00:00,2024-06-19 07:00:00,2024-06-20 05:00:00,,,2024-06-17
969,2024-01-21,2024-01-21 18:00:00,2024-01-21 21:00:00,,,,2024-01-15
970,2024-02-10,2024-02-11 00:00:00,2024-02-12 07:00:00,,,,2024-02-05
971,2024-03-02,2024-03-02 23:00:00,2024-03-03 14:00:00,,,,2024-02-26
972,2024-02-14,2024-02-14 15:00:00,2024-02-15 11:00:00,,,,2024-02-12
973,2024-05-21,2024-05-21 23:00:00,2024-05-22 05:00:00,,,,2024-05-20
974,2024-01-20,2024-01-20 14:00:00,2024-01-22 11:00:00,2024-01-23 03:00:00,,,2024-01-15
975,2024-02-10,2024-02-10 05:00:00,2024-02-11 23:00:00,2024-02-12 09:00:00,,,2024-02-05
976,2024-01-01,2024-01-01 08:00:00,,,,,2024-01-01
977,2024-04-14,2024-04-14 09:00:00,2024-04-16 05:00:00,2024-04-16 10:00:00,,,2024-04-08
978,2024-04-25,,,,,,2024-04-22
979,2024-06-25,2024-06-25 23:00:00,2024-06-27 04:00:00,2024-06-27 17:00:00,2024-06-28 03:00:00,75.0,2024-06-24
980,2024-06-01,2024-06-01 15:00:00,2024-06-03 07:00:00,2024-06-03 23:00:00,,,2024-05-27
981,2024-04-30,2024-04-30 19:00:00,2024-05-01 22:00:00,2024-05-02 16:00:00,2024-05-05 09:00:00,129.0,2024-04-29
982,2024-03-15,2024-03-15 23:00:00,2024-03-17 03:00:00,2024-03-17 21:00:00,,,2024-03-11
983,2024-01-09,2024-01-09 02:00:00,2024-01-10 03:00:00,2024-01-11 02:00:00,,,2024-01-08
984,2024-02-29,2024-02-29 18:00:00,2024-03-02 10:00:00,2024-03-03 07:00:00,2024-03-03 18:00:00,90.0,2024-02-26
985,2024-03-14,2024-03-14 04:00:00,,,,,2024-03-11
986,2024-06-29,2024-06-29 08:00:00,2024-07-01 04:00:00,2024-07-02 02:00:00,2024-07-04 00:00:00,120.0,2024-06-24
987,2024-03-13,,,,,,2024-03-11
988,2024-06-28,2024-06-28 06:00:00,2024-06-30 01:00:00,2024-06-30 21:00:00,,,2024-06-24
989,2024-04-26,2024-04-26 02:00:00,2024-04-27 16:00:00,,,,2024-04-22
990,2024-01-19,2024-01-19 21:00:00,2024-01-21 18:00:00,2024-01-22 15:00:00,2024-01-24 19:00:00,139.0,2024-01-15
991,2024-06-24,2024-06-24 11:00:00,2024-06-25 16:00:00,2024-06-25 20:00:00,2024-06-25 22:00:00,46.0,2024-06-24
992,2024-02-29,2024-02-29 04:00:00,2024-02-29 22:00:00,,,,2024-02-26
993,2024-03-08,2024-03-08 08:00:00,2024-03-09 18:00:00,2024-03-10 18:00:00,,,2024-03-04
994,2024-06-09,2024-06-09 17:00:00,2024-06-11 06:00:00,2024-06-12 01:00:00,,,2024-06-03
995,2024-05-30,2024-05-30 23:00:00,2024-06-01 13:00:00,2024-06-01 21:00:00,,,2024-05-27
996,2024-06-18,2024-06-18 15:00:00,2024-06-19 16:00:00,,,,2024-06-17
997,2024-02-20,2024-02-20 13:00:00,2024-02-21 20:00:00,2024-02-22 18:00:00,2024-02-25 11:00:00,131.0,2024-02-19
998,2024-04-18,2024-04-18 05:00:00,,,,,2024-04-15
999,2024-01-30,2024-01-30 12:00:00,2024-01-30 15:00:00,,,,2024-01-29
1000,2024-05-19,2024-05-19 16:00:00,,,,,2024-05-13
