QueryID,QueryText,ExecutionDate,DurationMs,UserName,DatabaseName,IndexScan,TableScan
Q0026,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-06-11,111.39,developer,FinanceDB,True,False
Q0024,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-16,43.04,report_viewer,SalesDB,True,False
Q0197,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-20,640.75,report_viewer,InventoryDB,True,False
Q0007,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-05,46.29,analyst1,InventoryDB,False,False
Q0165,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-21,235.53,report_viewer,HRDB,True,False
Q0089,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-29,36.12,analyst1,HRDB,True,False
Q0087,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-04-10,89.39,analyst1,FinanceDB,True,False
Q0149,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-04-25,184.56,analyst1,SalesDB,True,False
Q0101,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-04-16,54.5,etl_user,FinanceDB,True,False
Q0020,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-01-20,300.26,admin,InventoryDB,True,False
Q0001,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-20,251.99,analyst1,HRDB,True,False
Q0187,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-04-09,32.98,analyst1,InventoryDB,True,False
Q0176,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-02-27,489.56,developer,InventoryDB,True,False
Q0195,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-02,189.93,etl_user,SalesDB,True,False
Q0144,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-02-18,326.71,analyst1,InventoryDB,True,False
Q0083,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-02-21,28.36,developer,InventoryDB,True,False
Q0086,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-16,455.37,etl_user,FinanceDB,True,False
Q0136,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-05-08,160.38,report_viewer,HRDB,True,False
Q0082,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-10,216.67,report_viewer,HRDB,False,False
Q0050,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-20,206.7,admin,FinanceDB,True,False
Q0038,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-11,56.71,admin,InventoryDB,True,False
Q0096,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-06-03,65.9,etl_user,SalesDB,True,False
Q0144,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-04-16,81.67,analyst1,HRDB,True,False
Q0055,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-31,579.3,etl_user,SalesDB,True,False
Q0157,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-27,70.33,report_viewer,SalesDB,True,False
Q0060,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-04-22,93.73,developer,FinanceDB,True,False
Q0062,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-01-02,175.55,admin,FinanceDB,True,False
Q0172,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-03-17,556.27,etl_user,SalesDB,True,False
Q0070,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-05,109.83,etl_user,FinanceDB,True,False
Q0118,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-31,338.89,report_viewer,HRDB,True,False
Q0055,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-06-17,193.97,report_viewer,InventoryDB,True,False
Q0072,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-19,499.42,analyst1,InventoryDB,True,False
Q0143,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-02-15,457.74,etl_user,HRDB,True,False
Q0188,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-02-06,220.95,report_viewer,SalesDB,True,False
Q0146,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-01,93.73,report_viewer,SalesDB,True,False
Q0162,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-11,173.96,admin,SalesDB,True,False
Q0030,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-02-15,118.97,analyst1,InventoryDB,True,False
Q0191,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-05-14,77.01,admin,SalesDB,False,True
Q0033,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-05-25,225.98,etl_user,FinanceDB,True,False
Q0191,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-16,97.2,etl_user,SalesDB,True,False
Q0198,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-02-28,197.24,developer,FinanceDB,True,False
Q0163,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-12,69.39,etl_user,SalesDB,False,True
Q0077,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-30,262.71,developer,InventoryDB,True,False
Q0082,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-31,136.63,admin,HRDB,True,False
Q0122,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-26,172.35,analyst1,FinanceDB,True,False
Q0153,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-06-02,150.42,etl_user,FinanceDB,True,False
Q0146,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-15,490.76,report_viewer,InventoryDB,True,False
Q0084,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-05-01,70.55,etl_user,FinanceDB,True,False
Q0171,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-04-16,52.28,admin,FinanceDB,True,False
Q0089,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-10,174.73,developer,FinanceDB,True,False
Q0044,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-01,357.15,report_viewer,FinanceDB,True,False
Q0049,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-03-08,212.23,report_viewer,SalesDB,True,False
Q0038,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-29,249.83,report_viewer,InventoryDB,True,False
Q0012,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-14,321.35,analyst1,HRDB,True,False
Q0134,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-12,97.78,admin,InventoryDB,False,False
Q0093,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-28,127.68,admin,HRDB,True,False
Q0196,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-11,60.92,report_viewer,SalesDB,False,False
Q0143,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-22,36.72,admin,InventoryDB,False,False
Q0110,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-06-06,156.46,admin,SalesDB,True,False
Q0039,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-07,122.65,admin,HRDB,True,False
Q0004,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-13,86.06,admin,InventoryDB,True,False
Q0151,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-21,254.38,report_viewer,HRDB,True,False
Q0183,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-17,47.68,analyst1,HRDB,True,False
Q0025,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-04,107.36,report_viewer,FinanceDB,True,False
Q0075,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-25,157.76,admin,HRDB,True,False
Q0082,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-15,116.65,etl_user,InventoryDB,False,True
Q0054,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-05-02,369.45,etl_user,SalesDB,False,False
Q0019,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-23,330.53,etl_user,FinanceDB,True,False
Q0156,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-05,216.71,analyst1,SalesDB,False,False
Q0011,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-05,111.55,analyst1,SalesDB,True,False
Q0142,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-04-17,40.38,developer,HRDB,True,False
Q0187,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-06-16,267.0,admin,HRDB,True,False
Q0164,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-04,345.72,etl_user,FinanceDB,True,False
Q0058,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-21,104.27,etl_user,FinanceDB,False,False
Q0135,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-30,67.25,developer,HRDB,True,False
Q0171,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-19,118.59,etl_user,HRDB,True,False
Q0097,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-03-01,126.14,etl_user,InventoryDB,True,False
Q0141,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-04-26,366.65,etl_user,SalesDB,True,False
Q0171,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-12,180.81,report_viewer,HRDB,True,False
Q0024,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-29,190.05,analyst1,FinanceDB,True,False
Q0175,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-16,267.36,etl_user,FinanceDB,True,False
Q0125,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-06-09,284.64,report_viewer,FinanceDB,True,False
Q0157,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-02,492.16,report_viewer,InventoryDB,False,False
Q0042,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-21,280.41,analyst1,InventoryDB,False,True
Q0099,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-03-16,131.82,developer,SalesDB,True,False
Q0057,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-02-22,291.2,developer,FinanceDB,True,False
Q0135,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-05,26.48,admin,FinanceDB,True,False
Q0018,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-26,146.06,developer,HRDB,True,False
Q0192,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-02-07,142.72,report_viewer,SalesDB,True,False
Q0188,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-10,72.61,admin,HRDB,False,True
Q0111,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-29,345.11,etl_user,FinanceDB,True,False
Q0062,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-22,107.23,developer,HRDB,False,True
Q0167,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-03-18,176.69,admin,SalesDB,True,False
Q0084,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-20,142.47,report_viewer,SalesDB,True,False
Q0133,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-18,211.67,analyst1,InventoryDB,False,False
Q0136,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-17,137.32,etl_user,InventoryDB,True,False
Q0013,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-15,269.12,developer,HRDB,False,False
Q0141,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-04-12,214.9,admin,HRDB,True,False
Q0065,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-05-05,115.65,etl_user,SalesDB,True,False
Q0073,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-02-18,99.25,analyst1,SalesDB,True,False
Q0064,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-01-13,85.48,admin,HRDB,True,False
Q0096,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-08,284.61,analyst1,InventoryDB,True,False
Q0071,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-02-11,312.91,report_viewer,SalesDB,True,False
Q0061,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-02-04,212.66,admin,FinanceDB,False,True
Q0036,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-04-01,142.33,etl_user,SalesDB,False,True
Q0133,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-03-18,187.54,admin,FinanceDB,True,False
Q0060,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-04-16,39.31,etl_user,InventoryDB,False,False
Q0068,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-01,398.02,developer,SalesDB,True,False
Q0145,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-10,634.94,report_viewer,SalesDB,False,True
Q0182,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-01-06,122.3,admin,HRDB,True,False
Q0124,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-23,152.13,etl_user,InventoryDB,True,False
Q0009,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-29,522.12,developer,SalesDB,False,False
Q0135,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-18,411.38,report_viewer,FinanceDB,True,False
Q0020,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-21,268.49,report_viewer,FinanceDB,True,False
Q0142,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-04-11,350.95,analyst1,InventoryDB,True,False
Q0038,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-12,506.62,report_viewer,HRDB,True,False
Q0172,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-05-08,342.22,developer,InventoryDB,True,False
Q0170,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-30,97.8,developer,HRDB,True,False
Q0075,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-19,161.67,analyst1,FinanceDB,True,False
Q0073,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-30,60.83,developer,SalesDB,True,False
Q0005,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-05-14,283.98,analyst1,InventoryDB,False,False
Q0010,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-06,473.59,etl_user,InventoryDB,True,False
Q0029,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-02-02,275.36,analyst1,FinanceDB,True,False
Q0004,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-02-13,436.19,etl_user,FinanceDB,True,False
Q0061,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-04-20,36.95,etl_user,SalesDB,True,False
Q0081,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-04-03,16.13,admin,InventoryDB,True,False
Q0174,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-03-24,92.59,developer,SalesDB,True,False
Q0146,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-01,368.59,developer,SalesDB,False,False
Q0113,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-03-04,325.43,developer,InventoryDB,False,False
Q0154,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-05-26,320.32,developer,HRDB,True,False
Q0199,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-12,163.48,analyst1,HRDB,False,False
Q0185,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-24,63.52,admin,InventoryDB,True,False
Q0045,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-03-22,88.24,developer,HRDB,True,False
Q0112,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-06-19,153.68,developer,HRDB,True,False
Q0032,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-04-17,244.23,analyst1,InventoryDB,True,False
Q0030,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-29,76.65,etl_user,SalesDB,True,False
Q0072,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-25,70.71,developer,HRDB,False,True
Q0194,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-18,304.11,analyst1,SalesDB,True,False
Q0147,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-29,36.95,report_viewer,HRDB,True,False
Q0027,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-05-10,234.67,analyst1,FinanceDB,False,False
Q0145,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-22,584.64,report_viewer,SalesDB,True,False
Q0046,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-03-18,119.71,report_viewer,InventoryDB,True,False
Q0180,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-21,74.82,report_viewer,FinanceDB,True,False
Q0184,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-03,263.73,developer,InventoryDB,True,False
Q0173,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-02-29,40.67,admin,SalesDB,False,False
Q0175,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-08,242.83,report_viewer,InventoryDB,True,False
Q0101,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-01-05,91.0,developer,FinanceDB,False,False
Q0169,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-04,20.67,etl_user,SalesDB,True,False
Q0040,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-03-27,152.03,etl_user,HRDB,True,False
Q0054,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-02-01,238.74,etl_user,InventoryDB,True,False
Q0137,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-10,121.64,etl_user,HRDB,True,False
Q0036,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-06-08,499.77,analyst1,SalesDB,False,True
Q0014,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-02-12,304.26,analyst1,SalesDB,True,False
Q0100,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-03-23,634.29,analyst1,HRDB,False,False
Q0032,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-05-25,65.67,developer,FinanceDB,True,False
Q0199,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-05-29,161.21,analyst1,SalesDB,True,False
Q0127,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-06-26,500.45,analyst1,InventoryDB,True,False
Q0009,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-01-06,190.83,admin,HRDB,True,False
Q0029,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-06-16,110.48,developer,HRDB,True,False
Q0004,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-02-08,40.81,etl_user,HRDB,True,False
Q0123,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-15,126.3,analyst1,InventoryDB,True,False
Q0049,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-12,83.26,developer,InventoryDB,False,False
Q0113,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-04-29,154.62,report_viewer,SalesDB,True,False
Q0089,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-04-14,170.2,etl_user,InventoryDB,True,False
Q0169,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-06,294.38,admin,FinanceDB,True,False
Q0152,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-04-18,307.03,etl_user,FinanceDB,False,False
Q0138,"INSERT INTO Sales (product_id, quantity, sale_date) VALUES (?, ?, ?);",2024-03-05,138.85,admin,SalesDB,True,False
Q0149,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-12,259.31,developer,FinanceDB,True,False
Q0129,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-01-16,78.22,etl_user,InventoryDB,True,False
Q0001,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-05-11,253.73,etl_user,HRDB,False,False
Q0160,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-04-08,318.42,etl_user,FinanceDB,True,False
Q0066,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-12,65.24,analyst1,SalesDB,True,False
Q0053,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-04-01,30.73,admin,SalesDB,True,False
Q0103,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-07,319.06,developer,HRDB,True,False
Q0156,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-05-21,219.28,developer,HRDB,True,False
Q0088,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-03-20,117.74,etl_user,HRDB,True,False
Q0171,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-05-08,162.45,analyst1,FinanceDB,True,False
Q0130,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-26,93.31,analyst1,HRDB,False,False
Q0046,"SELECT e.name, d.department_name FROM Employees e LEFT JOIN Departments d ON e.dept_id = d.id;",2024-06-28,54.56,developer,FinanceDB,True,False
Q0080,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-05-10,41.31,admin,SalesDB,True,False
Q0026,"SELECT product_id, COUNT(*) as sales_count FROM Sales GROUP BY product_id HAVING COUNT(*) > 100;",2024-01-21,211.44,analyst1,FinanceDB,True,False
Q0184,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-04-28,167.0,report_viewer,InventoryDB,True,False
Q0043,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-01-22,361.32,analyst1,FinanceDB,True,False
Q0082,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-06-12,128.29,developer,InventoryDB,False,False
Q0019,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-01,721.64,admin,FinanceDB,True,False
Q0197,"SELECT id, name, department FROM Employees WHERE status = 'active';",2024-05-03,114.0,report_viewer,InventoryDB,True,False
Q0164,"SELECT department, AVG(salary) FROM Employees GROUP BY department;",2024-03-26,51.26,analyst1,HRDB,True,False
Q0115,SELECT * FROM Orders WHERE order_date BETWEEN '2024-01-01' AND '2024-03-31';,2024-04-24,19.16,etl_user,SalesDB,True,False
Q0013,WITH RecentOrders AS (SELECT * FROM Orders WHERE order_date > '2024-06-01') SELECT * FROM RecentOrders WHERE total > 500;,2024-06-04,129.64,developer,FinanceDB,True,False
Q0022,UPDATE Products SET price = price * 1.1 WHERE discontinued = 0;,2024-01-31,206.92,analyst1,HRDB,False,False
Q0193,"DELETE FROM Logs WHERE event_date < DATEADD(month, -6, GETDATE());",2024-05-27,423.57,report_viewer,HRDB,True,False
Q0118,"SELECT Orders.order_id, Customers.customer_name FROM Orders INNER JOIN Customers ON Orders.customer_id = Customers.id;",2024-04-09,404.62,developer,FinanceDB,True,False
